Tempering_time_(s) Tempering_temperature_(ºC) C(%wt) Mn(%wt) P(%wt) S(%wt) Si(%wt) Ni(%wt) Cr(%wt) Mo(%wt) V(%wt) Al(%wt) Cu(%wt) Final_hardness_(HRC)_post_tempering
3600 648.9 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 33.3
3600 704.4 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 27.5
14400 204.4 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 53.5
14400 260 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 52.6
14400 315.6 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 51.7
14400 371.1 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 50.3
14400 426.7 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 46.6
14400 482.2 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 44.7
14400 537.8 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 42.1
14400 593.3 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 35.9
14400 648.9 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 31.3
14400 704.4 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 23.5
79200 204.4 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 53.2
79200 260 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 52.5
79200 315.6 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 50.8
79200 371.1 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 49.0
79200 426.7 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 45.6
79200 482.2 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 43.6
79200 537.8 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 38.8
79200 593.3 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 33.9
79200 648.9 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 27.7
79200 704.4 0.41 0.57 0.017 0.005 0.24 0.17 1.57 0.36 0 1.26 0 17.0
10 100 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47.5
10 150 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 48
10 200 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 49
10 250 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 49
10 300 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 46.5
10 400 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 45.5
10 500 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 35.5
10 600 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 26.5
10 700 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 21.5
90 100 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 49
90 150 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 46
90 200 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 49.5
90 250 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47.5
90 300 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 43.5
90 400 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 39.5
90 500 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 30.5
90 600 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 22.5
90 700 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 16
900 100 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 49
900 150 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47.5
900 200 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 48
900 250 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 46
900 300 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 42.5
900 400 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 35.5
900 500 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 25.5
900 600 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 18.5
900 700 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 13.5
9000 100 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47.5
9000 150 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47
9000 200 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 46.5
9000 250 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 44
9000 300 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 39.5
9000 400 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 30.5
9000 500 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 19.5
9000 600 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 16
9000 700 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 7
86400 100 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 48.5
86400 150 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 47.5
86400 200 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 44
86400 250 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 42.5
86400 300 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 37.5
86400 400 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 28.5
86400 500 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 21
86400 600 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 12.5
86400 700 0.31 0.52 0.007 0.026 0.1 0 0.015 0 0 0 0.06 3.5
10 100 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 62.5
10 150 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 62.5
10 200 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 63.5
10 250 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 62.5
10 300 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 61.5
10 400 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 56
10 500 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 48.5
10 600 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 38.5
10 700 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 31.5
90 100 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 63.5
90 150 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 62.5
90 200 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 60.5
90 250 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 57.5
90 300 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 54.5
90 400 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 48.5
90 500 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 40.5
90 600 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 32.5
90 700 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 25.5
900 100 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 63.5
900 150 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 61.5
900 200 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 58.5
900 250 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 54.5
900 300 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 52
900 400 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 45
900 500 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 36.5
900 600 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 28.5
900 700 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 19
9000 100 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 61
9000 150 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 61
9000 200 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 56.5
9000 250 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 53.5
9000 300 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 50.5
9000 400 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 42
9000 500 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 34.5
9000 600 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 25
9000 700 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 12.5
86400 100 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 60.5
86400 150 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 58.5
86400 200 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 54.5
86400 250 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 50.5
86400 300 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 47.5
86400 400 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 40.5
86400 500 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 31.5
86400 600 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 18.5
86400 700 0.56 0.54 0.012 0.015 0.18 0 0.02 0 0 0 0 1.5
10 100 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67
10 150 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67.5
10 200 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67.5
10 250 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67
10 300 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 65.5
10 400 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 61.5
10 500 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 51.5
10 600 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 42.5
10 700 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 36.5
90 100 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 66.5
90 150 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67.5
90 200 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 65
90 250 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 61.5
90 300 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 58.5
90 400 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 51.5
90 500 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 44.5
90 600 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 38.5
90 700 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 29
900 100 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 67.5
900 150 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 66.5
900 200 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 62.5
900 250 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 59.5
900 300 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 56.5
900 400 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 49.5
900 500 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 42.5
900 600 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 34.5
900 700 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 22.5
9000 100 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 66.5
9000 150 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 64.5
9000 200 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 59.5
9000 250 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 58
9000 300 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 53.5
9000 400 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 47.5
9000 500 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 38.5
9000 600 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 28.5
9000 700 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 16.5
86400 100 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 65.5
86400 150 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 61.5
86400 200 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 58.5
86400 250 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 55
86400 300 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 51.5
86400 400 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 44.5
86400 500 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 34.5
86400 600 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 21.5
86400 700 0.74 0.66 0.009 0.021 0.18 0 0.01 0 0 0 0 7.5
10 100 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67
10 150 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
10 200 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
10 250 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
10 300 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 64.5
10 400 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 58.5
10 500 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 48.5
10 600 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 43
10 700 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 37.5
90 100 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
90 150 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
90 200 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 65.5
90 250 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 62.5
90 300 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 59.5
90 400 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 52.5
90 500 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 45.5
90 600 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 38
90 700 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 31.5
900 100 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 68
900 150 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 66.5
900 200 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 64.5
900 250 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 60.5
900 300 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 57.5
900 400 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 50.5
900 500 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 42.5
900 600 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 34
900 700 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 25.5
9000 100 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 68.5
9000 150 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 63.5
9000 200 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 61.5
9000 250 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 58.5
9000 300 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 54
9000 400 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 46.5
9000 500 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 38
9000 600 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 28.5
9000 700 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 18
86400 100 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 67.5
86400 150 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 62.5
86400 200 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 59.5
86400 250 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 55.5
86400 300 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 52.5
86400 400 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 44.5
86400 500 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 33
86400 600 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 22.5
86400 700 0.89 0.55 0.012 0.02 0.06 0 0.01 0 0 0 0.08 12
10 100 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 66.5
10 150 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 67
10 200 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 68
10 250 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 66.5
10 300 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 65
10 406 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 60.5
10 500 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 52.5
10 602 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 43.5
10 700 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 35.5
90 100 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 65.5
90 150 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 66.5
90 200 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 66.5
90 250 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 62.5
90 300 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 61
90 406 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 52.5
90 500 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 44.5
90 602 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 35.5
90 700 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 27.5
900 100 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 67
900 150 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 65.5
900 200 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 63.5
900 250 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 60
900 300 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 56.5
900 406 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 49.5
900 500 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 41.5
900 602 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 28.5
900 700 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 22.5
9000 100 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 67.5
9000 150 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 64.5
9000 200 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 62.5
9000 250 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 57.5
9000 300 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 55.5
9000 406 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 45.5
9000 500 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 35.5
9000 602 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 23.5
9000 700 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 14.5
86400 100 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 66.5
86400 150 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 63.5
86400 200 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 60.5
86400 250 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 56
86400 300 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 52.5
86400 406 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 43.5
86400 500 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 30.5
86400 602 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 4.5
86400 700 0.98 0.3 0.007 0.021 0.3 0 0.03 0 0 0 0.055 4.5
10 100 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 65
10 150 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 63.5
10 200 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 65
10 250 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 66.5
10 300 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 64
10 400 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 57.5
10 500 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 49
10 600 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 42.5
10 700 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 37.5
90 100 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 64.5
90 150 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 65
90 200 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 64.5
90 250 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 61.5
90 300 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 60
90 400 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 52
90 500 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 44
90 600 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 38.5
90 700 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 32
900 100 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 65.5
900 150 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 66
900 200 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 62.5
900 250 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 59.5
900 300 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 55.5
900 400 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 49.5
900 500 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 41
900 600 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 32.5
900 700 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 24.5
9000 100 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 66.5
9000 150 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 64
9000 200 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 60
9000 250 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 57.5
9000 300 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 53
9000 400 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 46.5
9000 500 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 37.5
9000 600 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 30.5
9000 700 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 18
86400 100 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 65
86400 150 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 61
86400 200 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 60.5
86400 250 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 55.5
86400 300 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 50.5
86400 400 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 42
86400 500 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 32
86400 600 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 23
86400 700 1.15 0.58 0.012 0.021 0.09 0 0.01 0 0 0 0 4.5
