37.9	8.24	101641.00
38	8.2602	102064.00
38.1	8.2804	102368.00
38.2	8.3001	102663.00
38.3	8.3208	103061.00
38.4	8.3422	103412.00
38.5	8.3624	103763.00
38.6	8.3822	104104.00
38.7	8.4443	105113.00
38.8	8.465	105532.00
38.9	8.4858	105881.00
39	8.5064	106190.00
39.1	8.5273	106602.00
39.2	8.548	106932.00
39.3	8.5684	107357.00
39.4	8.5891	107724.00
39.5	8.6094	108055.00
39.6	8.6292	108384.00
39.7	8.6499	108764.00
39.8	8.6701	109120.00
39.9	8.6913	109542.00
40	8.7111	109869.00
40.1	8.7314	110286.00
40.2	8.7521	110630.00
40.3	8.7726	110990.00
40.4	8.7932	111370.00
40.5	8.8139	111756.00
40.6	8.8348	112142.00
40.7	8.8562	112591.00
40.8	8.8768	112989.00
40.9	8.8974	113385.00
41	8.918	113718.00
41.1	8.9386	114105.00
41.2	8.9593	114547.00
41.3	8.98	114902.00
41.4	9.0007	115278.00
41.5	9.0221	115756.00
41.6	9.0428	116096.00
41.7	9.0636	116575.00
41.8	9.0844	116928.00
41.9	9.1051	117348.00
42	9.1698	118672.00
42.1	9.1912	119102.00
42.2	9.2119	119534.00
42.3	9.2327	119967.00
42.4	9.2534	120402.00
42.5	9.274	120807.00
42.6	9.2947	121242.00
42.7	9.3155	121682.00
42.8	9.3363	122119.00
42.9	9.3576	122551.00
43	9.3782	122981.00
43.1	9.3988	123424.00
43.2	9.4195	123853.00
43.3	9.4402	124303.00
43.4	9.4608	124752.00
43.5	9.4816	125197.00
43.6	9.5024	125652.00
43.7	9.5238	126128.00
43.8	9.5445	126575.00
43.9	9.5652	127037.00
44	9.5858	127501.00
44.1	9.6064	127957.00
44.2	9.627	128402.00
44.3	9.6476	128904.00
44.4	9.6682	129376.00
44.5	9.6894	129856.00
44.6	9.7101	130353.00
44.7	9.7309	130857.00
44.8	9.7516	131328.00
44.9	9.7724	131831.00
45	9.7931	132343.00
45.1	9.8139	132845.00
45.2	9.8348	133325.00
45.3	9.8561	133848.00
45.4	9.8767	134321.00
45.5	9.8973	134838.00
45.6	9.9178	135353.00
45.7	9.9383	135864.00
